BIAF01,BIAF02,BIAF03,BIAF04,BIAF05,BIAF06,BIAF07,BIAF08,BIAF09,BIAF10_01,BIAF10_02,BIAF10_03,BIAF10_04,NIVEL_ACTIVIDAD_FISICA
3,90.0,8,,3,90.0,180,,2.0,2.0,2.0,1.0,1.0,2.0
5,450.0,8,,5,450.0,180,,1.0,1.0,2.0,1.0,1.0,1.0
8,,8,,8,,9999,8.0,,,,,,3.0
4,240.0,8,,8,,300,,2.0,2.0,2.0,2.0,1.0,1.0
8,,5,180.0,2,120.0,120,,2.0,2.0,1.0,1.0,1.0,2.0
8,,5,900.0,6,360.0,600,,2.0,1.0,2.0,1.0,2.0,1.0
8,,8,,1,60.0,240,,2.0,1.0,2.0,2.0,2.0,3.0
8,,8,,8,,180,1.0,,,,,,3.0
5,300.0,8,,5,300.0,9999,,2.0,2.0,2.0,1.0,1.0,1.0
8,,8,,8,,180,8.0,,,,,,3.0
3,180.0,5,420.0,8,,600,,2.0,1.0,1.0,2.0,1.0,1.0
3,60.0,8,,1,60.0,360,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,8,,300,8.0,,,,,,3.0
2,120.0,8,,8,,240,,9.0,2.0,2.0,2.0,1.0,3.0
8,,8,,6,1440.0,60,,10.0,1.0,1.0,1.0,2.0,2.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,8,,8,,480,1.0,,,,,,3.0
2,180.0,2,180.0,8,,120,,2.0,1.0,2.0,1.0,1.0,3.0
8,,8,,3,90.0,240,,2.0,2.0,1.0,1.0,1.0,3.0
8,,8,,8,,90,9.0,,,,,,3.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,8,,6,180.0,270,,9.0,2.0,1.0,1.0,2.0,2.0
8,,8,,8,,300,5.0,,,,,,3.0
8,,1,30.0,3,135.0,300,,9.0,1.0,2.0,1.0,2.0,3.0
8,,8,,8,,180,9.0,,,,,,3.0
8,,8,,8,,360,1.0,,,,,,3.0
6,720.0,6,60.0,3,180.0,720,,2.0,2.0,1.0,1.0,1.0,1.0
3,360.0,2,480.0,7,420.0,180,,9.0,1.0,1.0,1.0,2.0,1.0
8,,8,,8,,420,1.0,,,,,,3.0
3,120.0,1,120.0,8,,300,,10.0,2.0,2.0,1.0,2.0,2.0
8,,1,90.0,2,180.0,180,,2.0,2.0,2.0,2.0,1.0,3.0
3,540.0,6,360.0,6,540.0,180,,2.0,2.0,1.0,1.0,1.0,1.0
2,120.0,8,,8,,240,,9.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,5,480.0,8,,60,,11.0,2.0,1.0,2.0,2.0,2.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,5,120.0,180,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,6,1440.0,120,,2.0,2.0,1.0,1.0,2.0,2.0
8,,8,,3,120.0,360,,2.0,2.0,1.0,2.0,2.0,3.0
8,,8,,5,150.0,180,,1.0,2.0,2.0,2.0,1.0,2.0
5,1200.0,8,,8,,480,,9.0,2.0,1.0,2.0,2.0,1.0
3,180.0,8,,5,240.0,180,,1.0,2.0,1.0,1.0,1.0,2.0
8,,3,150.0,7,480.0,720,,2.0,2.0,1.0,1.0,1.0,2.0
8,,8,,7,180.0,300,,2.0,2.0,1.0,1.0,2.0,3.0
8,,2,120.0,3,420.0,240,,2.0,2.0,2.0,2.0,1.0,2.0
8,,2,120.0,7,210.0,180,,3.0,1.0,2.0,1.0,1.0,2.0
8,,8,,8,,300,1.0,,,,,,3.0
2,180.0,8,,1,120.0,360,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,3,120.0,300,,2.0,2.0,1.0,1.0,2.0,3.0
8,,8,,8,,9999,1.0,,,,,,3.0
8,,3,60.0,3,120.0,240,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,5,170.0,120,,2.0,1.0,2.0,2.0,1.0,2.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,5,150.0,240,,2.0,2.0,2.0,1.0,2.0,2.0
8,,8,,5,300.0,240,,11.0,2.0,2.0,2.0,1.0,2.0
8,,5,600.0,7,420.0,120,,2.0,2.0,1.0,1.0,1.0,1.0
1,60.0,8,,7,240.0,60,,2.0,1.0,1.0,1.0,1.0,2.0
8,,8,,5,300.0,240,,2.0,2.0,2.0,1.0,2.0,2.0
1,120.0,8,,8,,180,,1.0,2.0,2.0,2.0,1.0,3.0
8,,8,,5,60.0,360,,9.0,2.0,1.0,2.0,2.0,3.0
8,,2,120.0,7,120.0,600,,2.0,1.0,1.0,1.0,1.0,2.0
2,240.0,5,1800.0,2,60.0,120,,1.0,1.0,1.0,1.0,1.0,1.0
8,,8,,6,3600.0,240,,2.0,2.0,1.0,1.0,2.0,2.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,7,420.0,7,420.0,120,,9.0,2.0,2.0,1.0,2.0,1.0
6,360.0,8,,3,60.0,180,,10.0,2.0,2.0,2.0,1.0,1.0
8,,8,,8,,600,1.0,,,,,,3.0
5,360.0,3,300.0,4,60.0,120,,2.0,2.0,2.0,2.0,1.0,1.0
3,180.0,3,180.0,8,,300,,2.0,2.0,2.0,2.0,1.0,2.0
8,,1,60.0,3,180.0,480,,2.0,2.0,1.0,1.0,2.0,3.0
8,,8,,8,,180,5.0,,,,,,3.0
2,120.0,8,,7,420.0,240,,2.0,2.0,1.0,1.0,2.0,2.0
2,300.0,2,60.0,8,,720,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,9999,1.0,,,,,,3.0
3,120.0,8,,8,,240,,1.0,2.0,2.0,2.0,1.0,2.0
8,,8,,8,,240,5.0,,,,,,3.0
8,,8,,8,,180,9.0,,,,,,3.0
8,,5,480.0,8,,120,,2.0,2.0,1.0,1.0,2.0,2.0
8,,8,,6,360.0,420,,2.0,2.0,1.0,1.0,2.0,2.0
1,60.0,8,,8,,360,,9.0,2.0,2.0,1.0,1.0,3.0
8,,8,,2,120.0,180,,10.0,2.0,1.0,1.0,2.0,3.0
3,180.0,8,,7,1260.0,480,,2.0,2.0,1.0,1.0,1.0,1.0
2,240.0,8,,7,210.0,120,,2.0,2.0,2.0,1.0,1.0,2.0
8,,5,480.0,7,120.0,80,,2.0,1.0,1.0,1.0,1.0,2.0
8,,8,,3,270.0,720,,2.0,2.0,2.0,2.0,1.0,3.0
3,180.0,8,,7,840.0,600,,2.0,1.0,1.0,1.0,1.0,1.0
8,,8,,3,180.0,240,,10.0,1.0,2.0,1.0,1.0,3.0
8,,7,600.0,8,,120,,2.0,2.0,2.0,1.0,2.0,2.0
8,,3,180.0,7,1200.0,60,,2.0,2.0,1.0,1.0,1.0,1.0
5,525.0,1,60.0,8,,720,,2.0,2.0,2.0,2.0,1.0,1.0
2,180.0,8,,7,600.0,300,,2.0,2.0,1.0,1.0,1.0,1.0
8,,6,600.0,8,,180,,2.0,2.0,1.0,1.0,2.0,2.0
8,,8,,8,,540,1.0,,,,,,3.0
3,180.0,8,,8,,540,,2.0,2.0,1.0,1.0,1.0,2.0
8,,7,420.0,7,70.0,360,,2.0,2.0,2.0,1.0,2.0,2.0
8,,8,,5,1200.0,120,,2.0,2.0,2.0,1.0,1.0,2.0
8,,3,180.0,5,300.0,9999,,2.0,2.0,2.0,2.0,2.0,2.0
3,180.0,8,,7,210.0,120,,3.0,1.0,2.0,1.0,1.0,2.0
3,180.0,8,,8,,600,,2.0,2.0,2.0,2.0,1.0,2.0
4,240.0,8,,8,,360,,2.0,2.0,2.0,2.0,1.0,1.0
8,,8,,8,,180,9.0,,,,,,3.0
8,,3,90.0,5,150.0,480,,6.0,2.0,1.0,1.0,2.0,2.0
8,,8,,8,,9999,1.0,,,,,,3.0
8,,2,120.0,5,300.0,180,,2.0,1.0,1.0,1.0,1.0,2.0
3,180.0,8,,4,240.0,240,,1.0,2.0,2.0,2.0,1.0,2.0
8,,8,,7,1260.0,180,,2.0,1.0,1.0,1.0,2.0,1.0
8,,2,480.0,2,150.0,60,,1.0,1.0,1.0,1.0,2.0,3.0
8,,6,360.0,8,,300,,1.0,2.0,2.0,1.0,1.0,2.0
8,,8,,2,180.0,240,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,2,60.0,360,,2.0,2.0,1.0,1.0,1.0,3.0
8,,2,300.0,7,180.0,480,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,240,1.0,,,,,,3.0
1,120.0,8,,8,,600,,2.0,2.0,2.0,2.0,1.0,3.0
8,,7,720.0,7,420.0,480,,2.0,1.0,2.0,1.0,1.0,1.0
8,,8,,2,75.0,180,,2.0,1.0,2.0,1.0,1.0,3.0
8,,8,,7,210.0,120,,2.0,1.0,1.0,1.0,1.0,2.0
6,2520.0,7,840.0,7,420.0,120,,2.0,1.0,1.0,1.0,2.0,1.0
3,180.0,8,,1,60.0,300,,2.0,2.0,2.0,2.0,1.0,2.0
2,240.0,5,600.0,5,240.0,9999,,2.0,1.0,2.0,1.0,1.0,1.0
8,,8,,8,,60,10.0,,,,,,3.0
7,420.0,2,180.0,7,180.0,15,,2.0,1.0,1.0,1.0,2.0,1.0
8,,8,,5,300.0,480,,6.0,2.0,1.0,1.0,2.0,2.0
8,,8,,8,,60,1.0,,,,,,3.0
7,240.0,8,,8,,195,,9.0,2.0,2.0,1.0,2.0,1.0
8,,8,,3,270.0,240,,2.0,2.0,2.0,1.0,1.0,3.0
3,360.0,7,420.0,5,300.0,120,,2.0,1.0,2.0,2.0,1.0,1.0
8,,8,,7,480.0,210,,9.0,1.0,1.0,1.0,2.0,2.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,7,210.0,8,,60,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,5,300.0,120,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,8,,300,8.0,,,,,,3.0
5,300.0,2,40.0,5,90.0,240,,1.0,2.0,2.0,1.0,1.0,1.0
8,,8,,7,600.0,60,,2.0,1.0,2.0,2.0,2.0,2.0
8,,8,,7,420.0,240,,6.0,1.0,2.0,1.0,1.0,2.0
7,210.0,8,,7,220.0,120,,1.0,2.0,2.0,1.0,1.0,1.0
8,,8,,8,,360,8.0,,,,,,3.0
8,,8,,8,,240,9.0,,,,,,3.0
8,,8,,7,420.0,480,,2.0,1.0,2.0,1.0,2.0,2.0
8,,8,,3,75.0,180,,2.0,1.0,2.0,2.0,2.0,3.0
8,,8,,8,,180,8.0,,,,,,3.0
8,,8,,6,1680.0,60,,2.0,2.0,2.0,1.0,2.0,2.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,5,330.0,60,,2.0,1.0,1.0,1.0,2.0,2.0
5,300.0,7,210.0,2,120.0,240,,6.0,1.0,2.0,1.0,1.0,1.0
8,,8,,8,,240,1.0,,,,,,3.0
8,,8,,8,,120,9.0,,,,,,3.0
8,,8,,8,,240,5.0,,,,,,3.0
8,,8,,4,120.0,360,,6.0,1.0,1.0,1.0,2.0,3.0
8,,8,,8,,180,8.0,,,,,,3.0
8,,8,,5,330.0,240,,1.0,2.0,2.0,2.0,1.0,2.0
8,,2,60.0,7,80.0,600,,2.0,1.0,2.0,2.0,1.0,3.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,8,,8,,480,5.0,,,,,,3.0
5,300.0,2,180.0,5,150.0,240,,1.0,1.0,2.0,2.0,1.0,1.0
2,60.0,8,,3,180.0,60,,2.0,1.0,1.0,1.0,1.0,2.0
1,120.0,1,60.0,1,60.0,270,,2.0,1.0,2.0,1.0,2.0,3.0
8,,2,120.0,3,360.0,180,,2.0,2.0,2.0,1.0,1.0,2.0
8,,2,60.0,2,40.0,360,,2.0,2.0,2.0,2.0,1.0,3.0
8,,2,240.0,7,3360.0,240,,2.0,1.0,2.0,1.0,2.0,1.0
8,,2,120.0,4,180.0,180,,2.0,1.0,2.0,1.0,1.0,2.0
8,,8,,7,420.0,480,,2.0,1.0,2.0,1.0,2.0,2.0
8,,8,,7,140.0,180,,10.0,1.0,1.0,1.0,2.0,3.0
8,,3,180.0,8,,9999,,2.0,2.0,2.0,2.0,1.0,3.0
8,,1,150.0,7,210.0,150,,10.0,1.0,2.0,1.0,2.0,2.0
8,,8,,8,,480,1.0,,,,,,3.0
8,,3,360.0,7,420.0,480,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,540,1.0,,,,,,3.0
8,,8,,8,,120,9.0,,,,,,3.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,7,420.0,7,420.0,120,,9.0,1.0,2.0,1.0,2.0,1.0
8,,2,120.0,2,120.0,9999,,1.0,2.0,2.0,2.0,1.0,3.0
8,,2,120.0,8,,60,,2.0,2.0,2.0,2.0,1.0,3.0
2,150.0,8,,5,300.0,360,,1.0,2.0,2.0,2.0,1.0,2.0
8,,8,,8,,120,8.0,,,,,,3.0
8,,8,,7,840.0,60,,1.0,1.0,1.0,1.0,2.0,2.0
2,240.0,8,,8,,480,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,7,240.0,180,,3.0,1.0,1.0,2.0,2.0,2.0
8,,8,,8,,240,1.0,,,,,,3.0
2,60.0,8,,7,420.0,60,,2.0,1.0,1.0,1.0,1.0,2.0
5,2400.0,1,60.0,5,300.0,120,,2.0,2.0,1.0,1.0,1.0,1.0
8,,8,,8,,570,9.0,,,,,,3.0
8,,8,,2,60.0,600,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,7,420.0,420,,2.0,2.0,1.0,1.0,2.0,2.0
5,300.0,8,,7,420.0,120,,1.0,2.0,1.0,1.0,1.0,1.0
3,180.0,8,,8,,240,,2.0,2.0,1.0,1.0,1.0,2.0
8,,8,,2,40.0,420,,10.0,1.0,1.0,1.0,2.0,3.0
6,540.0,8,,8,,240,,1.0,2.0,2.0,2.0,1.0,1.0
2,120.0,7,840.0,7,2100.0,180,,2.0,1.0,1.0,1.0,2.0,1.0
5,600.0,8,,5,300.0,540,,1.0,2.0,1.0,2.0,1.0,1.0
8,,8,,8,,240,5.0,,,,,,3.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,5,540.0,5,180.0,360,,2.0,1.0,2.0,1.0,1.0,2.0
8,,2,180.0,6,60.0,300,,10.0,2.0,1.0,1.0,1.0,2.0
8,,2,480.0,8,,180,,2.0,2.0,2.0,2.0,1.0,3.0
8,,1,120.0,7,9999.0,360,,2.0,1.0,1.0,1.0,1.0,
8,,8,,8,,240,5.0,,,,,,3.0
8,,2,120.0,5,180.0,180,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,5,600.0,600,,1.0,2.0,1.0,2.0,2.0,2.0
2,90.0,8,,8,,150,,2.0,2.0,2.0,2.0,1.0,3.0
2,120.0,5,600.0,2,120.0,180,,2.0,1.0,1.0,1.0,1.0,1.0
8,,8,,6,540.0,120,,2.0,2.0,1.0,2.0,2.0,2.0
3,360.0,8,,5,100.0,240,,1.0,2.0,2.0,1.0,1.0,1.0
1,60.0,8,,7,210.0,300,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,2,120.0,60,,2.0,2.0,1.0,1.0,1.0,3.0
8,,1,60.0,2,30.0,180,,2.0,2.0,2.0,1.0,1.0,3.0
5,300.0,8,,8,,360,,2.0,2.0,2.0,2.0,1.0,1.0
6,1800.0,6,720.0,7,420.0,60,,2.0,2.0,1.0,2.0,1.0,1.0
8,,8,,8,,780,1.0,,,,,,3.0
8,,8,,4,120.0,180,,10.0,1.0,1.0,1.0,1.0,3.0
2,240.0,1,120.0,8,,240,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,1,60.0,300,,2.0,2.0,2.0,2.0,1.0,3.0
8,,1,90.0,5,300.0,300,,2.0,2.0,1.0,2.0,2.0,2.0
8,,1,80.0,3,180.0,480,,2.0,1.0,2.0,2.0,1.0,3.0
7,420.0,8,,8,,120,,1.0,2.0,1.0,1.0,1.0,1.0
8,,6,360.0,8,,240,,1.0,2.0,2.0,2.0,1.0,2.0
2,120.0,8,,8,,240,,1.0,2.0,2.0,2.0,1.0,3.0
6,1800.0,8,,7,420.0,240,,1.0,2.0,1.0,1.0,1.0,1.0
7,420.0,1,90.0,7,90.0,300,,2.0,2.0,2.0,2.0,1.0,1.0
8,,3,180.0,8,,60,,10.0,1.0,1.0,1.0,1.0,3.0
8,,8,,2,960.0,120,,1.0,2.0,1.0,1.0,2.0,3.0
7,420.0,7,420.0,3,90.0,120,,1.0,2.0,1.0,1.0,1.0,1.0
8,,8,,5,150.0,300,,2.0,2.0,2.0,2.0,1.0,2.0
8,,2,120.0,8,,480,,2.0,2.0,2.0,2.0,1.0,3.0
8,,2,120.0,8,,120,,1.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,300,8.0,,,,,,3.0
7,300.0,8,,7,210.0,120,,1.0,2.0,2.0,2.0,1.0,1.0
8,,8,,8,,600,5.0,,,,,,3.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,8,,8,,240,8.0,,,,,,3.0
8,,8,,8,,300,5.0,,,,,,3.0
8,,1,60.0,7,210.0,120,,3.0,1.0,1.0,1.0,1.0,2.0
8,,2,120.0,5,120.0,180,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,180,1.0,,,,,,3.0
3,360.0,8,,8,,60,,1.0,2.0,1.0,1.0,1.0,1.0
7,840.0,7,840.0,7,9999.0,120,,1.0,1.0,2.0,1.0,1.0,
2,360.0,8,,8,,120,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,6,1080.0,120,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,480,2.0,,,,,,3.0
8,,8,,6,60.0,120,,2.0,1.0,1.0,2.0,2.0,3.0
8,,8,,5,150.0,60,,2.0,2.0,1.0,2.0,2.0,2.0
8,,8,,8,,360,1.0,,,,,,3.0
8,,8,,2,120.0,480,,9.0,1.0,1.0,1.0,2.0,3.0
8,,8,,8,,60,8.0,,,,,,3.0
3,360.0,2,120.0,8,,120,,2.0,2.0,2.0,2.0,1.0,1.0
8,,2,110.0,8,,250,,1.0,2.0,2.0,2.0,1.0,3.0
8,,7,270.0,7,210.0,240,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,360,5.0,,,,,,3.0
8,,8,,8,,600,8.0,,,,,,3.0
8,,8,,5,110.0,180,,9.0,1.0,2.0,1.0,2.0,3.0
8,,8,,8,,120,8.0,,,,,,3.0
7,2100.0,7,840.0,8,,120,,1.0,2.0,2.0,2.0,1.0,1.0
8,,8,,2,60.0,360,,2.0,2.0,2.0,1.0,1.0,3.0
8,,1,60.0,3,180.0,600,,10.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,8,,8,,420,9.0,,,,,,3.0
8,,8,,3,180.0,300,,2.0,2.0,2.0,1.0,2.0,3.0
6,1080.0,3,540.0,7,600.0,60,,1.0,2.0,2.0,2.0,1.0,1.0
8,,8,,8,,120,1.0,,,,,,3.0
3,180.0,3,90.0,8,,9999,,1.0,1.0,2.0,1.0,2.0,2.0
3,360.0,8,,2,120.0,360,,2.0,2.0,2.0,1.0,1.0,1.0
8,,8,,7,180.0,180,,2.0,2.0,1.0,1.0,2.0,3.0
8,,8,,7,390.0,240,,1.0,2.0,2.0,2.0,1.0,2.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,8,,8,,300,8.0,,,,,,3.0
8,,3,270.0,7,720.0,180,,10.0,1.0,2.0,1.0,2.0,1.0
8,,8,,8,,240,8.0,,,,,,3.0
8,,5,90.0,7,600.0,195,,1.0,2.0,2.0,1.0,1.0,2.0
8,,8,,6,180.0,180,,11.0,1.0,2.0,1.0,1.0,2.0
8,,8,,5,150.0,420,,9.0,1.0,2.0,1.0,2.0,2.0
8,,8,,6,210.0,180,,2.0,1.0,2.0,1.0,2.0,2.0
8,,8,,6,360.0,240,,9.0,1.0,2.0,1.0,1.0,2.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,8,,9999,1.0,,,,,,3.0
8,,2,120.0,8,,360,,3.0,1.0,2.0,2.0,2.0,3.0
8,,7,450.0,7,330.0,150,,2.0,1.0,2.0,1.0,1.0,2.0
8,,3,180.0,5,150.0,300,,10.0,1.0,2.0,1.0,1.0,2.0
8,,8,,8,,360,2.0,,,,,,3.0
8,,6,360.0,6,720.0,240,,2.0,1.0,2.0,1.0,1.0,1.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,8,,5,180.0,180,,9.0,2.0,2.0,1.0,2.0,2.0
8,,8,,5,450.0,360,,9.0,1.0,2.0,1.0,2.0,2.0
8,,8,,8,,240,8.0,,,,,,3.0
8,,8,,7,180.0,60,,2.0,1.0,2.0,1.0,2.0,3.0
8,,8,,3,180.0,120,,6.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,120,8.0,,,,,,3.0
8,,7,420.0,7,420.0,600,,2.0,1.0,1.0,1.0,1.0,1.0
8,,8,,2,120.0,480,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,5,150.0,300,,9.0,2.0,2.0,1.0,2.0,2.0
8,,8,,7,420.0,120,,2.0,1.0,2.0,1.0,1.0,2.0
8,,8,,8,,240,9.0,,,,,,3.0
8,,8,,7,420.0,60,,1.0,2.0,2.0,2.0,2.0,2.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,2,120.0,3,180.0,60,,1.0,2.0,2.0,2.0,2.0,2.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,8,,8,,240,8.0,,,,,,3.0
8,,8,,7,1200.0,300,,9.0,1.0,2.0,1.0,2.0,1.0
8,,8,,1,60.0,120,,3.0,1.0,1.0,1.0,2.0,3.0
8,,5,600.0,4,480.0,240,,6.0,2.0,2.0,1.0,1.0,1.0
8,,1,60.0,1,120.0,60,,6.0,1.0,2.0,1.0,1.0,3.0
8,,8,,3,120.0,180,,3.0,1.0,2.0,1.0,2.0,3.0
8,,8,,7,70.0,9999,,2.0,1.0,2.0,1.0,2.0,3.0
8,,8,,5,600.0,180,,9.0,2.0,1.0,2.0,2.0,2.0
8,,8,,3,60.0,600,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,5,60.0,180,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,7,210.0,480,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,120,9.0,,,,,,3.0
3,180.0,8,,7,420.0,360,,2.0,1.0,1.0,1.0,1.0,2.0
8,,8,,6,120.0,300,,6.0,1.0,1.0,1.0,2.0,3.0
8,,7,150.0,8,,240,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,7,70.0,300,,2.0,1.0,1.0,2.0,2.0,3.0
8,,8,,8,,480,5.0,,,,,,3.0
8,,8,,6,500.0,420,,10.0,2.0,1.0,1.0,2.0,2.0
8,,7,840.0,3,180.0,120,,2.0,1.0,1.0,1.0,1.0,1.0
8,,8,,8,,900,1.0,,,,,,3.0
8,,8,,5,150.0,60,,2.0,1.0,2.0,1.0,2.0,2.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,8,,8,,360,9.0,,,,,,3.0
8,,8,,8,,120,7.0,,,,,,3.0
8,,8,,6,360.0,180,,2.0,2.0,2.0,1.0,1.0,2.0
5,300.0,8,,3,270.0,120,,1.0,1.0,1.0,2.0,1.0,1.0
8,,8,,8,,300,5.0,,,,,,3.0
8,,8,,7,750.0,300,,3.0,2.0,2.0,2.0,1.0,2.0
8,,8,,5,100.0,180,,2.0,2.0,2.0,2.0,1.0,3.0
2,180.0,2,120.0,3,30.0,9999,,1.0,2.0,2.0,1.0,1.0,2.0
8,,8,,1,390.0,300,,6.0,1.0,1.0,1.0,1.0,3.0
8,,3,73.0,7,420.0,240,,2.0,1.0,2.0,1.0,2.0,2.0
8,,8,,8,,9999,1.0,,,,,,3.0
4,60.0,4,60.0,2,60.0,180,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,7,240.0,300,,10.0,2.0,1.0,1.0,2.0,2.0
8,,8,,7,120.0,720,,2.0,1.0,2.0,1.0,2.0,3.0
3,180.0,8,,8,,960,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,2,60.0,480,,8.0,1.0,2.0,2.0,2.0,3.0
1,240.0,3,180.0,8,,180,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,7,300.0,240,,6.0,1.0,2.0,1.0,2.0,2.0
8,,8,,3,60.0,240,,2.0,1.0,2.0,1.0,2.0,3.0
8,,6,2400.0,8,,300,,9.0,2.0,1.0,1.0,2.0,2.0
8,,8,,8,,300,4.0,,,,,,3.0
8,,8,,8,,300,1.0,,,,,,3.0
5,600.0,5,600.0,8,,60,,2.0,2.0,1.0,2.0,2.0,1.0
7,420.0,1,150.0,7,1680.0,120,,10.0,2.0,1.0,2.0,1.0,1.0
8,,8,,7,120.0,480,,10.0,2.0,1.0,1.0,2.0,3.0
8,,8,,3,180.0,240,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,6,2820.0,30,,10.0,2.0,1.0,2.0,2.0,2.0
1,300.0,6,1440.0,8,,120,,2.0,2.0,1.0,2.0,1.0,1.0
4,480.0,2,240.0,8,,180,,2.0,2.0,1.0,2.0,1.0,1.0
3,270.0,3,120.0,7,420.0,305,,2.0,1.0,2.0,1.0,1.0,1.0
8,,8,,8,,240,1.0,,,,,,3.0
1,120.0,8,,6,480.0,90,,2.0,2.0,1.0,1.0,1.0,2.0
1,90.0,1,90.0,8,,240,,10.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,360,1.0,,,,,,3.0
3,180.0,8,,5,180.0,660,,2.0,2.0,2.0,1.0,1.0,2.0
4,480.0,7,2940.0,7,210.0,180,,2.0,2.0,1.0,1.0,1.0,1.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,8,,8,,720,2.0,,,,,,3.0
8,,8,,1,80.0,240,,6.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,60,2.0,,,,,,3.0
8,,8,,6,2880.0,180,,2.0,1.0,1.0,1.0,2.0,2.0
8,,4,480.0,8,,720,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,7,630.0,30,,9.0,2.0,1.0,1.0,2.0,2.0
8,,8,,3,60.0,120,,2.0,2.0,1.0,1.0,2.0,3.0
3,270.0,7,155.0,7,140.0,240,,1.0,2.0,2.0,1.0,1.0,1.0
8,,8,,8,,480,10.0,,,,,,3.0
8,,6,720.0,7,1680.0,90,,2.0,1.0,1.0,1.0,1.0,1.0
3,180.0,8,,8,,120,,1.0,2.0,1.0,2.0,1.0,2.0
2,120.0,8,,8,,120,,2.0,2.0,2.0,2.0,1.0,3.0
4,240.0,1,120.0,5,60.0,300,,2.0,1.0,2.0,1.0,1.0,1.0
2,180.0,8,,8,,600,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,2,120.0,180,,3.0,2.0,1.0,1.0,2.0,3.0
5,300.0,5,300.0,8,,180,,9.0,2.0,2.0,2.0,1.0,1.0
4,720.0,7,2520.0,7,3360.0,120,,2.0,2.0,1.0,1.0,1.0,1.0
8,,8,,8,,360,1.0,,,,,,3.0
8,,8,,8,,240,10.0,,,,,,3.0
4,480.0,8,,8,,120,,2.0,2.0,2.0,2.0,1.0,1.0
8,,8,,5,540.0,240,,1.0,1.0,2.0,1.0,1.0,2.0
8,,8,,2,300.0,600,,10.0,2.0,1.0,1.0,2.0,3.0
2,120.0,8,,8,,180,,10.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,30,1.0,,,,,,3.0
